total_box,budget,release_coverage,pindex
1110104,0,0.000107747,3225864
19103072,0,0.065242048,3225885
38100,0,4.98E-05,3226219
18635620,3.50E+07,0.063841411,3226296
254683,0,0.000420309,3226313
44337,0,0.000107727,3226706
14967182,63600000,0.063635614,3226711
90411453,4.00E+07,0.080287957,3226770
60974475,4.00E+07,0.068370445,3226790
9176933,7.00E+06,0.014528586,3226844
5754249,0,0.040597356,3226897
30703100,0,0.061792972,3226901
11576464,2.20E+07,0.04906213,3226943
30985352,4.00E+07,0.044205052,3226970
72101622,0,0.075530654,3227003
130319208,8.00E+07,0.10081372,3227010
10501938,1.80E+07,0.053342994,3227183
197322,0,0.005213414,3227311
18869594,0,0.073251152,3227362
10769960,0,0.009677671,3227681
14034,0,0.000227733,3228226
217631306,2.20E+07,0.074158058,3228310
24707633,0,0.051272361,3228390
3308029,0,0.002935553,3228403
5086909,0,0.040232576,3228480
115802596,1.10E+08,0.093313399,3228629
51774002,5.70E+07,0.080192016,3228634
30113491,2.00E+07,0.078093477,3228654
6639,0,0.000248917,3228706
9195,0,0.000374775,3228707
75000,0,0.000345886,3228717
13367624,2.00E+07,0.038934954,3228725
6217849,7.00E+06,0.003605025,3228789
242212467,1.44E+08,0.09864589,3228823
112494738,0,0.105143755,3228828
48752,0,7.81E-05,3229006
55250026,0,0.080926771,3229017
8709640,2.80E+07,0.057680392,3229028
13323144,0,0.042649087,3229029
102704,0,0.000283257,3229805
160621,0,0.000140103,3229810
6087542,5.40E+07,0.062131837,3229921
440627,0,0.001767312,3230178
1359910,0,0.009619228,3230192
104442,0,0.000252131,3230203
2554,0,2.75E-05,3230429
4939939,0,0.036224816,3230989
2609412,0,0.008118602,3231153
21154,0,0.000126326,3231215
1378591,0,0.008849781,3231217
91401,0,0.00129922,3231250
11523,0,2.74E-05,3231290
1727259,0,0.004247452,3231306
28912646,4.00E+07,0.05211279,3231468
1565852,0,0.006954562,3231486
18000,0,3.90E-05,3231535
37977,0,8.42E-05,3231568
7529,0,5.04E-05,3231620
6326051,0,0.029699285,3232145
159294,0,0.000360881,3232383
503667,0,0,3232414
148047,0,0.000392707,3232474
21967,0,5.31E-05,3232854
9223441,0,0.053779646,3233404
187705427,1.03E+08,0.087632975,3233405
20018,0,2.58E-05,3233770
8419,0,7.81E-05,3233797
2777280,0,0.020461585,3233878
583664,0,0.003683975,3233881
11862398,9.00E+06,0.051541182,3233901
365422,0,0.000450496,3233933
10725228,0,0.016538431,3233969
4274407,2.20E+07,0.034501211,3234428
4197729,3.00E+07,0.041124667,3234684
26828365,0,0.0353824,3234821
15134,0,0,3234853
42647449,0,0.062397501,3234882
47558,0,0.000224865,3235177
99967670,0,0.076730672,3235262
16943454,2.00E+07,0.042094207,3235282
2405285,0,0,3235374
180237,0,0.005507832,3235407
70495,0,0.00029982,3235409
21766,0,5.10E-05,3235444
151779,0,0.001718019,3235567
27079,0,0.000274959,3235630
23020,0,0.000497834,3235774
278492,0,0.000403975,3235786
1338264,0,0.049395693,3235854
5095,0,5.21E-05,3235896
122550,0,0.000378979,3235920
301447,0,0.000260315,3235995
51229,0,0.000124925,3236104
53345,0,0.000253036,3236145
55970,0,0.000146336,3236202
113276,0,0.000375413,3236248
2637726,0,0.001374419,3236281
60755732,2.00E+06,0.046551206,3236399
20774575,0,0.060213073,3236400
169976,0,0.002002202,3236411
12882934,5.60E+07,0.043001403,3236664
6451628,1.00E+07,0.004360805,3236671
31153464,1.40E+08,0.077587494,3236686
14379751,2.50E+07,0.063757376,3236715
136314294,1.30E+08,0.096874268,3236771
200676069,1.60E+08,0.0989088,3236773
5532,0,2.58E-05,3236895
113069,0,0.000533501,3236994
52458,0,9.99E-05,3236999
31908,0,0.000159202,3237320
17804299,3.20E+07,0.07667004,3237349
614138,0,0.00447372,3237480
6029091,0,0.046726287,3237839
395105,0,0.015218918,3238118
8077,0,5.00E-05,3238290
106429941,0,0.095787092,3238414
11682205,0,0.055229914,3239041
20300218,1.90E+07,0.044156313,3239110
14354,0,0.000125138,3239133
19745922,0,0.0579319,3239138
167767189,6.10E+07,0.082190409,3239162
101648571,9.00E+07,0.084911625,3239188
1252100,0,0.001519287,3239445
37667746,1.80E+07,0.090462833,3239578
23712993,0,0.059406873,3239586
35025791,0,0.053754223,3239700
27595,0,5.15E-05,3239703
4157223,0,0.011877756,3239885
316472,0,0.003578937,3239934
39962,0,0.003565302,3239959
35017297,0,0.067329999,3239974
183700,0,8.82E-05,3240067
123922370,0,0.070461661,3240136
31558003,7.00E+06,0.024649756,3240219
138811,0,0.000424745,3240246
138433435,0,0.069135415,3240431
1940299,2.00E+07,0.025316085,3240664
870781,0,0.000875521,3240718
16986,0,7.51E-05,3240733
46836214,0,0.055765516,3240825
4168528,0,0.006114199,3241109
80080379,5.80E+07,0.090436435,3241167
159731,0,0,3241230
3941146,0,0.040764285,3241348
140164,0,0.000274835,3241370
24720479,0,0.046910805,3241519
41308615,19800000,0.025854785,3241688
5108820,2.40E+07,0.041919789,3241803
10806919,0,0.059010976,3241978
59694580,4.00E+07,0.066816269,3242057
25108,0,0.000103003,3242119
601,0,2.53E-05,3242161
1000626,0,0.001275543,3242374
8297,0,5.10E-05,3242584
50899,0,0.00018044,3242685
660313,0,0.003128048,3242705
1329249,0,0.002324651,3242706
2507201,0,0.01276734,3242730
2956339,9.00E+06,0.03000464,3242797
4562778,0,0.028890569,3243017
148095302,3.30E+07,0.078410671,3243267
33243020,0,0.049636755,3243338
54579,0,0.000364268,3243368
22555,0,0.00024985,3243501
6980524,6.00E+05,0.026521022,3243827
6090172,0,0.0524795,3243871
12356,0,5.04E-05,3244324
360251,0,0.000577256,3244338
11582891,0,0.067313345,3244551
274092705,1.00E+08,0.095442734,3244603
71561,0,0.000494598,3244727
29090,0,3.36E-05,3244742
13741060,0,0.061821037,3244904
17921,0,0.000101955,3244991
26420672,0,0.055783189,3245011
258656,0,0.002168322,3245016
22011,0,0.000103109,3245309
2000093,0,0.008463185,3245311
13137484,0,0.06489565,3245481
45000,0,0.001260653,3245506
29888235,0,0.031788024,3245625
125596,0,0.000504909,3245628
281803,0,0.000225314,3245676
455,0,2.49E-05,3245767
116601172,2.00E+08,0.096412329,3245782
3220371,0,0.019422087,3245860
35053660,1.00E+08,0.076012146,3245921
4234170,0,0.004706478,3245941
255947,0,0.000224404,3245946
1443067,0,0.001346931,3245973
96314,0,0.000799093,3246110
11157,0,7.56E-05,3246111
60064,0,7.56E-05,3246197
41482207,0,0.090492987,3246245
38432823,3.00E+07,0.091370558,3246605
5571205,0,0.023317119,3246625
6874837,0,0.055632996,3246878
5123696,6.00E+06,0.063197756,3246901
25037897,6.70E+07,0.067768212,3246931
8349,0,5.00E-05,3246992
26946,0,0.000260315,3246993
168874,0,0.002585441,3247135
3178403,0,0.002786033,3247138
1115313,0,0.001374419,3247244
11604598,0,0.047118363,3247289
28084357,0,0.038976934,3247313
70906973,0,0.067977835,3247474
7281,0,5.60E-05,3247506
162001186,8.00E+07,0.089423077,3247818
133668525,8.00E+07,0.087222666,3247820
29807260,4.00E+07,0.071357186,3247992
71518503,0,0.07316022,3248015
70172621,0,0.067314446,3248022
19480,0,5.01E-05,3248632
333176600,1.70E+08,0.102312544,3248705
27058304,0,0.060474353,3248738
68915888,0,0.08350138,3249037
27052,0,2.58E-05,3249100
227241,0,0.000439138,3249307
22866222,0,0.055685632,3249592
9480198,0,0.033158813,3249601
619511,0,0.008348819,3249696
42779261,1.12E+08,0.078162955,3249956
57100,0,0.000754229,3250056
116799,0,0,3250074
148994,0,0.000252653,3250194
1638202,1.40E+07,0.008136562,3250232
114516,0,0.000356945,3250316
36611610,0,0.055540612,3250410
3411885,0,0.03129634,3250467
607844,0,0.001536984,3250506
50804,0,0.000360509,3250513
4134,0,3.36E-05,3251338
35556,0,0.000127444,3251346
5730596,0,0.031685697,3251854
29367,0,2.82E-05,3251974
11239,0,0.000323592,3253627
7563728,0,0.065079194,3253634
67209615,0,0.073953303,3253674
92723,0,0.0003943,3254270
30498085,2.20E+07,0.055956589,3254335
305281,0,0.001042953,3254443
6671108,0,0.009814519,3254528
118871849,0,0.080450585,3254529
17460020,0,0.049841957,3255155
1131399,0,0,3255243
2697938,0,0.002759339,3255248
15567860,0,0.059207577,3255263
4783,0,5.01E-05,3255300
45060734,3.60E+07,0.074532592,3255579
58272029,0,0.089575708,3255722
17768757,5.00E+06,0.073154914,3255736
11642254,5.00E+06,0.06522403,3255737
55041738,1.70E+07,0.078114025,3255769
33392973,1.50E+07,0.07870925,3255787
30354442,1.30E+07,0.058675185,3255881
15116634,0,0.06030241,3255884
13839404,0,0.035892235,3256312
20710451,0,0.026203074,3256462
4708156,1.80E+07,0.003128048,3256469
1577287,0,0.001786745,3256470
4886216,9.00E+06,0.041123758,3256504
227946274,1.50E+08,0.102101251,3257119
98666,0,0.000392289,3257298
4712792,0,0.050057251,3257551
563482,0,0.000188294,3257570
13500,0,0.000101955,3257624
532933,0,0,3257829
36050230,6.00E+07,0.071964595,3257875
168406,2.00E+06,0.000504909,3257916
16878,0,5.00E-05,3257996
40259119,3.00E+07,0.064300152,3258070
139796,0,0.001513252,3258098
40084041,0,0.035971409,3258120
65281781,0,0.017690683,3258152
79576189,0,0.082354141,3258161
22815,0,5.16E-05,3258166
14974,0,2.60E-05,3258186
165092268,8.70E+07,0.092716724,3258229
27670986,0,0.077408878,3258241
154642,0,0.001653217,3258485
55703475,5.00E+07,0.084324405,3258492
252379,0,0.000219569,3258822
3299382,0,0.042747963,3258825
15589393,0,0.061980997,3258865
2807390,0,0.001756029,3258885
7199,0,5.06E-05,3258947
688523,0,0.001346931,3258994
30312,0,0.000225248,3259315
1315701,0,0.00196349,3259442
198000317,1.00E+08,0.099023819,3259504
38824099,1.20E+07,0.069590663,3259528
3574,0,5.60E-05,3259574
41232,0,0.001763746,3259763
22464,0,0.000382331,3259855
70912,0,0.000436281,3259882
67665,0,0.00018044,3259926
23868,0,0.00010011,3259930
1955933,2500000,0.003932024,3259978
216110,0,0.000480769,3260013
40222729,3.20E+07,0.065172084,3260294
1024640,0,0.004033114,3260333
306319,0,0,3260612
19870567,7.00E+07,0.062397565,3260617
32589677,0,0.078006712,3260700
47410827,0,0.063324095,3260779
78068,0,0.002174356,3260869
9252038,0,0.075363695,3260935
96734,0,0.000554687,3261055
5728953,0,0.029184513,3261122
60864870,0,0.095109288,3261427
7434726,2.30E+07,0.048540931,3261482
20099,0,2.55E-05,3261628
38108728,1.20E+07,0.065535356,3261691
18250550,9.00E+06,0.059365994,3261693
13229,0,7.73E-05,3261698
26570048,1.20E+07,0.063099122,3261838
561460,0,0.000624906,3261897
15247,0,2.74E-05,3261912
29760613,0,0.062789365,3261929
18092,0,0.00014935,3261941
261988482,1.00E+08,0.103171935,3262041
295983305,0,0.10437753,3262045
381011219,0,0.110535624,3262046
290013036,1.50E+08,0.102366801,3262051
301959197,2.50E+08,0.113552367,3262054
292004738,1.50E+08,0.110455225,3262057
249541069,1.30E+08,0.105804858,3262061
317575550,1.25E+08,0.10341914,3262065
3337931,0,0.025366164,3262176
19077641,7.00E+07,0.068902712,3262216
268431,0,0.000334758,3262392
56653,0,0.000112657,3262395
24657,0,0.000101215,3262423
79627,0,5.04E-05,3262482
175281,0,0.002420929,3263064
52604,0,0.001720648,3263070
40758,0,5.31E-05,3263113
54030,0,0.000374775,3263186
81432,0,0.000201704,3263232
31272,0,0.000128753,3263276
13651656,0,0.000281643,3263562
8033397,0,0.04949023,3263590
9911,0,4.32E-05,3263660
2284034,0,0.012960929,3263868
9243140,4.00E+07,0.035063408,3263880
142483,0,0.00156443,3264144
2571,0,0.000249963,3264755
18942396,2.30E+07,0.061672562,3264779
21567853,0,0.041383751,3265184
2668936,0,0.011923212,3265302
9804775,0,0.036852145,3265351
2431,0,7.73E-05,3265443
93953653,0,0.080926771,3265580
32212,0,0.000336349,3265661
14056,0,0.000126065,3265716
38125247,35200000,0.063281907,3265751
3393807,0,0.043943313,3265761
10424470,1.40E+07,0.066552132,3265784
1650,0,2.65E-05,3266131
5679569,0,0.055880746,3266417
16589540,0,0.05076875,3267045
4134992,0,0.037163013,3267087
420813,0,0.000549918,3267134
1097333,0,0.015662493,3267194
1480,0,2.80E-05,3267520
5509417,0,0.061135371,3267521
42724017,0,0.077851394,3267531
504030,0,0.001086407,3267542
40336607,3.50E+07,0.077479863,3267549
25314189,0,0.040178315,3267566
24185781,3.10E+07,0.05661015,3267759
1318449,0,0.00113641,3267777
2793214,0,0.040792807,3267899
67436818,0,0.061200302,3267900
2610686,0,0,3267986
1108462,0,0.002334731,3268030
5864949,3.30E+07,0.030476859,3268060
77886,0,0,3268069
2838,0,2.93E-05,3268072
784399,0,0.001064784,3268075
6070794,0,0.048594425,3268141
91443253,1.20E+07,0.076283912,3268158
80734,0,0.000350385,3268172
5009305,0,0.030506878,3268273
941414,0,0.000790145,3268372
4070,0,5.16E-05,3268483
272371,0,0.000479909,3268507
17689177,0,0.070143304,3268565
1124445,0,0.004580038,3268675
3067312,0,0.00284459,3268782
1160817,0,0.001751221,3269151
23510841,3.90E+07,0.053258604,3269537
50136,8900000,0.00059991,3269547
4705631,0,0.018528992,3269755
4190,0,2.53E-05,3269894
157768,0,0.010273459,3270042
40634,0,0.000101061,3270043
8785,0,0.00024985,3270058
18279,0,5.63E-05,3270141
27007844,1.20E+07,0.03746204,3270253
213608,0,0.002111552,3270271
2171,0,2.81E-05,3270371
11710,6.00E+06,5.85E-05,3270385
183066,0,0.000301908,3270447
12090735,0,0.051320853,3270473
59623958,6.60E+07,0.083518595,3270476
75986503,8.50E+07,0.082711026,3270483
55708,0,0.000225248,3270601
20419446,0,0.053221041,3270661
8437,0,0.000378196,3270754
106709,0,0.000378196,3270766
14444999,0,0.024471329,3270958
12534961,0,0.035615134,3271026
9336886,0,0.049275167,3271027
11567449,0,0.012387671,3271919
1338335,0,0.001600502,3272000
1836515,0,0.013570582,3272047
102541,0,0.000202429,3272109
609939,0,0.000378149,3272139
25568251,2.30E+07,0.043199081,3272270
18699037,0,0.062344575,3272296
194721,0,0.000206005,3273380
38933,0,0.00019988,3273381
66023816,5.00E+07,0.093424963,3273437
2493,0,5.21E-05,3273442
99112101,8.50E+07,0.091950416,3273503
72688614,1.00E+08,0.089973971,3273511
26743,0,5.05E-05,3273573
6565359,0,0,3273657
45290318,0,0.075992134,3273706
10522168,1.50E+07,0.047087605,3273842
32746941,5.00E+07,0.061336032,3274029
71509,0,0.001577198,3274246
4956,0,5.04E-05,3274253
19507345,0,0.072420084,3274397
5301200,0,0.043019586,3274443
655538,0,0.001529325,3274572
382946,7.00E+06,0.001062753,3275234
2786807,0,0.037461953,3275985
13728902,3.00E+06,0.071004259,3276036
31135,0,0.000126518,3276207
9066,0,2.93E-05,3276489
67303450,1.00E+08,0.08412241,3276706
168647514,2.50E+07,0.085030119,3276850
51100486,0,0.079733602,3277099
3576,0,2.50E-05,3277163
12201255,0,0.068239773,3277174
7019441,0,0.043564531,3277248
1960216,0,0.000117069,3277434
41543917,4.20E+07,0.076972652,3277483
27287137,3.00E+07,0.033838203,3277528
228194,1.00E+07,0.004928744,3277602
53319,0,7.49E-05,3277670
139034,0,0.005060729,3277810
21302121,0,0.072180552,3277837
90559416,1.10E+07,0.093371788,3277850
8578231,0,0.035712742,3277946
4780,0,4.36E-05,3277957
904,3.00E+05,4.06E-05,3277996
53447,0,0.002489172,3277999
3836,0,2.52E-05,3278012
4827,0,5.60E-05,3278043
841733,2.00E+06,0.002046488,3278154
38290723,0,0.052077722,3278161
12811858,2.50E+07,0.042497045,3278231
26055,0,0.000568205,3278406
371396,0,0.003046521,3278425
13099931,0,0.030293224,3278940
2394386,0,0.020311644,3279019
13749300,2.00E+06,0.072361454,3282204
4564,0,0.000130884,3282250
12500,0,0.000100905,3282263
34025,0,0.000101061,3282308
179495555,7.00E+07,0.09485778,3282381
6008677,0,0.014144521,3282402
260430,0,0.000574914,3282414
39687694,0,0.063618085,3282635
22467450,3.50E+07,0.081812728,3282671
39514713,0,0.057441661,3283653
24276506,0,0.043745538,3283743
16814,0,5.16E-05,3284421
67406573,2.00E+07,0.068779804,3284510
41537,0,0.00014991,3284783
3861,0,2.50E-05,3284831
73209340,9.50E+07,0.081255669,3284894
166620,0,0.000286346,3284940
72115,0,0.000112202,3285128
171255,0,0.000156189,3285202
4850753,0,0.021631921,3285208
30940691,7.50E+07,0.079663394,3285315
5228617,1.00E+05,0.003571586,3285548
50379,0,0.003308802,3285639
14426251,0,0.040374854,3285735
18051,0,7.47E-05,3285909
12069719,6.00E+07,0.058914774,3285935
713234,0,0,3285945
303064,0,0.000506073,3285975
1765545,0,0.002504646,3285992
177397510,1.35E+08,0.095129643,3286288
285761243,1.80E+07,0.091248845,3286397
173585516,0,0.097604505,3286410
30882515,3.20E+07,0.070955594,3286412
17519169,0,0.03591567,3286579
10459961,3.50E+07,0.056339265,3286606
119052,0,0.000112657,3286766
10718,0,5.49E-05,3286806
4874,0,2.74E-05,3286815
51708,0,0.001145386,3286816
1250000,0,0,3286817
50030461,1.10E+08,0.083930287,3286845
5216,0,8.41E-05,3286864
2861020,0,0.009519288,3286872
8824,0,2.52E-05,3286879
20158898,2.20E+07,0.064211473,3287223
77910,0,0.00102435,3287241
111806,0,0.000924681,3287695
32772492,0,0.071608759,3287718
41833324,0,0.070163116,3287725
2971661,0,0.010430618,3287771
30308417,1.80E+07,0.055315568,3288191
58662452,0,0.096335369,3288258
130724172,0,0.065354915,3288312
267880,0,0.000670207,3288350
9318,0,7.51E-05,3288383
35208854,2.50E+07,0.070000793,3288419
23499102,0,0.063392437,3289069
10143779,3.00E+07,0.06328954,3289103
51386611,0,0.080131607,3289104
119654823,7.00E+07,0.091480985,3289132
9263,0,9.96E-05,3289314
346830,0,0.000769476,3289331
7830611,0,0.009816778,3289350
28607524,0,0.049537499,3289422
8117637,1.50E+07,0.078563061,3289426
108085305,6.30E+07,0.091359272,3289488
10021120,0,0.014462719,3289646
60053195,0,0.07035823,3289673
63536011,0,0.061545056,3289758
173948,0,0.002573456,3290294
117538559,3.50E+07,0.079181405,3290503
54445357,4.20E+07,0.085093603,3290504
154529439,8.50E+07,0.101998249,3290975
34639939,0,0.057922946,3291243
47326473,4800000,0.062009128,3291293
17609452,10200000,0.060576378,3291302
23637265,0,0.032788576,3291829
2732684,0,0,3292024
4215849,0,0.042991314,3292117
34580201,3.50E+07,0.075913613,3292120
13938332,0,0.067201114,3292134
69467617,2.60E+07,0.081131539,3292232
38922972,0,0.083508936,3292233
6436211,0,0.05002378,3292388
50287556,3.60E+07,0.070116397,3292406
12314651,1.40E+07,0.072514123,3292407
12101,0,0.000124981,3292432
9526,0,0,3292645
73034460,0,0.083373691,3292721
148313048,8.50E+07,0.085094045,3292920
169700110,8.00E+07,0.094185872,3292923
131961,0,0.000283549,3293202
19444631,0,0.069766672,3293278
575048,0,0.009347479,3293283
7032782,0,0.054589486,3293293
31611916,1.00E+07,0.077731834,3293311
7800000,0,0.047136117,3293409
12634962,7.00E+06,0.023758766,3293444
322871,0,0.001131663,3293495
388532,0,0.008371072,3293519
2585639,0,0.000396843,3293573
13040288,16500000,0.016774194,3293718
10249719,1.20E+07,0.043197756,3293802
1677,0,5.15E-05,3293850
32064800,4.00E+07,0.082546169,3293857
40846082,3.70E+07,0.072984837,3293889
26385627,0,0.029394474,3293908
19438638,5.00E+06,0.048094484,3293918
19281235,0,0.03203567,3293921
26325256,0,0.057608735,3294037
712418,0,0,3294049
1083282,0,8.82E-05,3294057
58500635,0,0.078805426,3294104
30212620,1.20E+08,0.062828947,3294498
17575,0,0.000249963,3294613
31178740,2.00E+07,0.035853095,3294637
1642239,0,0.032415689,3294689
13013,0,0.000101215,3294915
7070641,0,0.039464866,3295052
37672941,2.00E+07,0.040944744,3295084
215303,0,0.002228826,3295150
260044825,1.23E+08,0.089502185,3295159
14009368,0,0.02372509,3295333
899,0,2.58E-05,3295338
46843513,3.80E+07,0.083561507,3295396
14195227,1.60E+07,0.065049088,3295540
4658,0,2.80E-05,3295587
13040527,0,0.048678901,3295602
20135,0,5.05E-05,3295733
36386,0,9.96E-05,3295806
60630,0,0.000101955,3295814
105813373,0,0.081991585,3295826
23600020,0,0.055022806,3295894
39192,0,0.000126065,3295922
1006,0,2.58E-05,3296042
132055,0,0.000378196,3296153
217581231,1.65E+08,0.102732794,3296210
177002924,1.45E+08,0.106817499,3296212
16295774,3.70E+07,0.073880831,3296503
122011,0,0.000109785,3296511
26126837,0,0.021694297,3296519
617334,0,0.000733806,3296555
17218080,6.50E+07,0.084094322,3297519
73864507,0,0.065891865,3297754
13330,0,0.00012553,3297789
132177234,1.37E+08,0.103057504,3298034
705308,0,0.006308793,3298362
82357,0,0.000231756,3298619
407377,0,0.000688196,3298785
154084,0,0.000280376,3299070
1749956,0,0,3299286
20641,0,0.000522726,3299462
1798862,1.50E+07,0.002458441,3299877
375634,5.00E+05,0.002918563,3299923
10555619,0,0.034425319,3300117
13583690,0,0.057539218,3300147
22202809,2800000,0.026958183,3300328
164386,0,5.50E-05,3300836
1591034,0,0.00187247,3302255
115694,0,0.000238803,3302335
7205,0,0.000275303,3302366
67845,0,0.000425468,3302429
288552,0,0.006339411,3302473
81497,0,0.00024985,3302486
256393010,1.50E+08,0.09403516,3302637
